                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.5297,                 1.1872,                 1.0734,                0.76321,                0.70925,                0.76164,                0.32797,                 1.9803,                 1.2312,                  1.214,              0.0016485,              0.0016485,              0.0016485
                     74,                 1.5204,                 1.1482,                    1.1,                0.76298,                0.71898,                0.76471,                 0.3215,                 1.9463,                 1.2202,                 1.2042,              0.0016436,              0.0016436,              0.0016436
                     75,                 1.4938,                 1.1202,                 1.1041,                0.71103,                0.73723,                0.72753,                0.32187,                 1.8349,                 1.3399,                 1.1612,              0.0016386,              0.0016386,              0.0016386
                     76,                 1.5278,                 1.1156,                 1.1002,                 0.7464,                0.70438,                0.74574,                0.32965,                 1.8811,                 1.2528,                 1.1702,              0.0016337,              0.0016337,              0.0016337
                     77,                 1.5038,                  1.126,                 1.0748,                0.72638,                0.70803,                0.72586,                0.33503,                  1.886,                  1.222,                 1.2015,              0.0016287,              0.0016287,              0.0016287
                     78,                 1.5095,                 1.0928,                 1.0778,                0.77348,                0.71411,                0.75259,                0.28397,                 2.1193,                 1.2908,                 1.2823,              0.0016238,              0.0016238,              0.0016238
                     79,                 1.5198,                 1.1647,                 1.0936,                0.76944,                0.72871,                0.76902,                 0.3375,                 1.9484,                 1.2845,                 1.2299,              0.0016189,              0.0016189,              0.0016189
                     80,                 1.5281,                 1.1691,                 1.1085,                0.71041,                0.74818,                0.72759,                0.29866,                  1.996,                 1.2488,                 1.2119,              0.0016139,              0.0016139,              0.0016139
                     81,                 1.5507,                 1.1444,                 1.0926,                0.72447,                0.69465,                0.73591,                0.30937,                 1.8877,                 1.2929,                 1.1674,              0.0016089,              0.0016089,              0.0016089
                     82,                 1.5281,                 1.1442,                 1.0744,                0.73831,                0.75061,                0.75154,                0.32669,                 1.9164,                 1.2132,                 1.1854,               0.001604,               0.001604,               0.001604
                     83,                 1.5246,                 1.1481,                 1.0509,                0.71843,                0.74939,                0.75625,                0.37484,                 1.8012,                 1.1871,                 1.1522,              0.0015991,              0.0015991,              0.0015991
                     84,                  1.497,                 1.1204,                  1.046,                0.73955,                0.76034,                0.76109,                 0.3005,                 2.0191,                 1.2509,                 1.2151,              0.0015941,              0.0015941,              0.0015941
                     85,                 1.5156,                 1.1059,                 1.0712,                0.71209,                 0.6618,                   0.72,                0.34452,                 1.7992,                 1.2887,                 1.1483,              0.0015892,              0.0015892,              0.0015892
                     86,                  1.517,                 1.2169,                  1.071,                0.70419,                0.72993,                0.73624,                0.31014,                 1.9317,                  1.352,                 1.1788,              0.0015842,              0.0015842,              0.0015842
                     87,                 1.5162,                 1.1349,                  1.078,                0.72783,                0.75149,                0.76285,                0.33033,                 2.0402,                  1.188,                 1.2947,              0.0015793,              0.0015793,              0.0015793
                     88,                   1.53,                 1.1569,                 1.0807,                0.75833,                0.73601,                0.75972,                0.30287,                 2.1014,                 1.2427,                 1.2768,              0.0015743,              0.0015743,              0.0015743
                     89,                 1.5323,                 1.1498,                 1.0807,                0.73098,                0.76521,                0.76445,                0.32277,                 1.9529,                 1.2271,                 1.2049,              0.0015693,              0.0015693,              0.0015693
                     90,                 1.5052,                 1.1106,                 1.0758,                0.74351,                0.72749,                 0.7588,                0.34971,                 1.9219,                 1.1732,                 1.2114,              0.0015644,              0.0015644,              0.0015644
                     91,                 1.4806,                 1.1046,                 1.0703,                0.74643,                0.75426,                 0.7651,                0.33178,                 1.9375,                 1.2561,                 1.2098,              0.0015594,              0.0015594,              0.0015594
                     92,                 1.4942,                 1.1008,                 1.0753,                0.73521,                0.69221,                0.75489,                0.34329,                 1.9163,                 1.1955,                 1.1922,              0.0015545,              0.0015545,              0.0015545
                     93,                 1.5189,                 1.1297,                 1.0803,                0.75836,                0.73966,                0.78719,                0.36587,                 1.8514,                 1.2099,                 1.1783,              0.0015496,              0.0015496,              0.0015496
                     94,                 1.5069,                 1.1469,                 1.0662,                0.75885,                0.68856,                 0.7487,                0.35008,                 1.8257,                  1.254,                 1.1609,              0.0015446,              0.0015446,              0.0015446
