                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                 1.2805,                 1.3726,                 0.8462,                 0.6697,                 0.7056,                0.71254,                0.35439,                 1.3455,                 1.5526,                 1.0163,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.2592,                  1.389,                0.82837,                 0.7672,                0.68005,                0.75649,                0.38026,                 1.3331,                 1.4947,                0.95898,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2569,                 1.3428,                0.82459,                0.70552,                0.74209,                0.73653,                0.37604,                 1.3324,                 1.5005,                 0.9019,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2689,                 1.3981,                0.84243,                0.69698,                0.70073,                0.72661,                0.37067,                 1.3322,                 1.5343,                0.90005,              0.0013466,              0.0013466,              0.0013466
                     69,                  1.277,                 1.3935,                0.84292,                0.73705,                0.72384,                0.76244,                0.38345,                 1.3285,                 1.4796,                0.89199,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2441,                 1.3423,                0.82352,                0.69544,                0.68491,                0.72019,                0.35574,                 1.3504,                 1.5632,                0.90353,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2378,                 1.4071,                0.82854,                0.70244,                0.72506,                0.74018,                 0.3705,                 1.3482,                 1.5239,                0.89898,              0.0013169,              0.0013169,              0.0013169
                     72,                  1.238,                 1.3695,                0.82617,                0.73767,                0.71533,                0.75637,                0.39084,                 1.3213,                 1.5134,                0.90262,               0.001307,               0.001307,               0.001307
                     73,                 1.2435,                 1.3177,                 0.8379,                0.72543,                0.70195,                0.74913,                0.38255,                 1.3409,                 1.4518,                0.93752,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.2685,                  1.364,                0.82304,                0.73011,                0.68453,                0.71571,                0.35547,                 1.3788,                 1.5127,                 0.9459,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.2423,                 1.3798,                0.84277,                 0.6767,                0.69259,                 0.7202,                0.35958,                 1.3492,                 1.4829,                0.91169,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.2199,                 1.3114,                0.82598,                0.74385,                0.69343,                0.74785,                0.38653,                 1.3126,                 1.5823,                0.89369,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.2204,                 1.3546,                0.81326,                0.71688,                0.70542,                0.73156,                0.36992,                 1.3632,                 1.5672,                0.90536,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.2438,                 1.3849,                 0.8366,                0.76589,                0.70443,                0.75584,                0.38747,                 1.3056,                 1.5475,                0.89911,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.2235,                 1.2936,                0.84117,                0.72308,                0.71474,                0.76159,                0.38768,                 1.3224,                  1.469,                0.90456,              0.0012377,              0.0012377,              0.0012377
                     80,                  1.241,                 1.3913,                0.84372,                0.70219,                 0.6999,                0.72337,                0.35428,                 1.3719,                 1.5428,                0.90723,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.2448,                 1.3538,                0.82734,                0.74126,                0.70054,                0.73385,                0.37283,                  1.344,                 1.5369,                0.90927,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.2195,                 1.3053,                0.82298,                0.71071,                0.72384,                0.75637,                0.38962,                 1.3069,                 1.4716,                0.91564,               0.001208,               0.001208,               0.001208
                     83,                 1.2701,                 1.3355,                 0.8364,                0.70668,                0.71411,                 0.7354,                0.37188,                 1.3323,                 1.4403,                0.97775,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.2231,                 1.3282,                0.82219,                0.68568,                0.72141,                0.72647,                0.38261,                 1.3183,                 1.4617,                0.91936,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.2377,                 1.2994,                0.83846,                0.74848,                0.72404,                0.76653,                0.39948,                 1.2704,                 1.3881,                0.88528,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.2193,                 1.2974,                0.80823,                0.70855,                0.70438,                0.74454,                0.37628,                 1.3558,                 1.4552,                0.99977,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.2301,                 1.2931,                0.83209,                0.76186,                 0.7317,                0.77034,                  0.406,                 1.2949,                 1.4343,                0.91353,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.2231,                 1.3495,                0.82218,                0.73022,                0.75736,                0.77693,                0.40759,                 1.3209,                 1.4515,                0.99356,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.1957,                 1.2567,                0.81175,                0.70968,                0.72859,                0.75192,                0.37906,                  1.337,                  1.422,                0.97651,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.2358,                 1.3548,                0.85216,                0.75542,                0.73114,                0.76788,                0.37788,                 1.3384,                 1.4629,                0.92634,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.2243,                 1.2769,                0.81943,                0.72512,                0.72529,                0.73605,                0.36326,                 1.3697,                 1.4658,                0.93383,              0.0011189,              0.0011189,              0.0011189
                     92,                  1.225,                 1.2863,                0.81557,                0.74181,                  0.691,                0.74678,                0.37944,                 1.3577,                 1.5343,                  0.909,               0.001109,               0.001109,               0.001109
                     93,                 1.2186,                 1.2764,                 0.8362,                0.73349,                0.70648,                 0.7535,                0.38828,                 1.3055,                 1.4418,                0.94952,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.2103,                 1.2668,                0.81909,                0.70903,                0.73358,                0.75477,                0.39283,                 1.3032,                 1.4276,                 0.9405,              0.0010892,              0.0010892,              0.0010892
