                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                 1.6716,                   1.53,                 1.1112,                0.67656,                 0.6947,                0.69778,                0.25417,                 2.1146,                  1.601,                 1.2374,               0.001736,               0.001736,               0.001736
                     83,                 1.6456,                 1.5227,                 1.1166,                0.71645,                 0.6837,                0.71383,                0.23329,                 2.2455,                 1.4024,                 1.2695,              0.0017327,              0.0017327,              0.0017327
                     84,                  1.703,                 1.5274,                 1.1143,                0.73252,                0.63968,                0.70222,                0.23823,                 2.2444,                 1.5055,                 1.2918,              0.0017294,              0.0017294,              0.0017294
                     85,                 1.6666,                 1.4893,                 1.1349,                0.69356,                0.65255,                 0.6964,                0.25821,                 2.0763,                 1.3922,                 1.2006,              0.0017261,              0.0017261,              0.0017261
                     86,                 1.6984,                 1.5488,                 1.1294,                0.72344,                0.65328,                0.70394,                0.26821,                 2.0657,                 1.4173,                 1.2066,              0.0017228,              0.0017228,              0.0017228
                     87,                 1.6447,                  1.537,                 1.0976,                0.70297,                0.65937,                0.67555,                0.22151,                 2.2222,                 1.5641,                 1.2448,              0.0017195,              0.0017195,              0.0017195
                     88,                 1.6758,                 1.5287,                 1.1295,                0.70908,                 0.6731,                0.69312,                 0.2432,                  2.123,                 1.5367,                 1.2185,              0.0017162,              0.0017162,              0.0017162
                     89,                  1.647,                 1.5443,                 1.1077,                0.68107,                0.67806,                0.70639,                0.28283,                 1.9562,                 1.5049,                 1.1734,              0.0017129,              0.0017129,              0.0017129
                     90,                 1.6829,                 1.5373,                 1.1169,                0.70886,                0.66941,                0.69207,                0.22121,                  2.297,                 1.5032,                 1.2904,              0.0017096,              0.0017096,              0.0017096
                     91,                 1.6613,                 1.4975,                 1.1111,                  0.755,                0.67275,                0.74094,                0.28507,                 2.1336,                  1.446,                 1.2753,              0.0017063,              0.0017063,              0.0017063
                     92,                 1.6913,                 1.5184,                 1.1362,                 0.7376,                 0.6691,                0.73195,                0.29917,                 2.0806,                 1.3039,                 1.2472,               0.001703,               0.001703,               0.001703
                     93,                 1.6856,                 1.5708,                 1.1261,                0.72818,                0.66667,                0.70495,                0.23403,                 2.2123,                  1.535,                 1.2407,              0.0016997,              0.0016997,              0.0016997
                     94,                 1.6238,                 1.4429,                 1.1159,                0.72206,                0.69343,                 0.7167,                0.25427,                 2.1741,                 1.3613,                 1.2472,              0.0016964,              0.0016964,              0.0016964
                     95,                 1.6805,                 1.4947,                 1.1129,                 0.7506,                 0.6993,                0.74525,                0.31752,                 2.0153,                 1.3283,                 1.2218,              0.0016931,              0.0016931,              0.0016931
                     96,                 1.6717,                 1.4919,                 1.0838,                0.75497,                 0.6972,                0.74387,                0.28282,                 2.0894,                 1.4868,                 1.2207,              0.0016898,              0.0016898,              0.0016898
                     97,                 1.6744,                 1.5455,                  1.103,                 0.7539,                0.71776,                0.74955,                 0.2485,                 2.1753,                 1.5241,                  1.234,              0.0016865,              0.0016865,              0.0016865
                     98,                 1.6495,                 1.4501,                 1.1036,                0.74144,                0.68735,                0.72862,                0.27598,                 2.1218,                 1.3145,                  1.255,              0.0016832,              0.0016832,              0.0016832
                     99,                 1.6447,                 1.4814,                 1.0844,                0.75654,                0.68005,                0.75278,                0.29626,                 2.0362,                  1.295,                 1.2092,              0.0016799,              0.0016799,              0.0016799
                    100,                  1.656,                 1.4746,                 1.1047,                0.73301,                0.67803,                0.73774,                0.31002,                 1.9288,                  1.292,                 1.1629,              0.0016766,              0.0016766,              0.0016766
