                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.6376,                 1.4632,                 1.1167,                0.75316,                0.70896,                0.74633,                0.29164,                 1.9617,                 1.3347,                 1.1513,              0.0015991,              0.0015991,              0.0015991
                     84,                 1.6198,                  1.495,                  1.104,                0.77547,                0.66423,                0.73721,                0.29086,                 2.0098,                 1.3888,                  1.168,              0.0015941,              0.0015941,              0.0015941
                     85,                 1.6212,                   1.46,                 1.1141,                0.76873,                0.69551,                0.72448,                0.23766,                 2.1942,                 1.4053,                 1.2161,              0.0015892,              0.0015892,              0.0015892
                     86,                 1.6634,                 1.4997,                 1.1019,                0.72578,                 0.6618,                0.65471,                0.19065,                 2.3006,                 1.4531,                 1.2388,              0.0015842,              0.0015842,              0.0015842
                     87,                 1.6228,                 1.4656,                 1.1143,                0.76776,                0.69586,                0.74866,                0.29472,                 2.0264,                 1.3152,                 1.1912,              0.0015793,              0.0015793,              0.0015793
                     88,                 1.6127,                 1.4854,                 1.1248,                0.74356,                0.65207,                0.70911,                0.30335,                 1.9375,                 1.3459,                 1.1682,              0.0015743,              0.0015743,              0.0015743
                     89,                  1.607,                 1.4434,                 1.1104,                0.76516,                 0.6837,                0.72679,                0.26345,                 2.1498,                  1.391,                 1.2295,              0.0015693,              0.0015693,              0.0015693
                     90,                 1.6328,                 1.4919,                 1.1036,                0.75449,                0.71407,                 0.7508,                0.33273,                 1.9478,                 1.3322,                  1.192,              0.0015644,              0.0015644,              0.0015644
                     91,                 1.6312,                  1.461,                 1.1085,                0.74781,                0.69221,                0.71446,                0.25395,                 2.1212,                 1.3703,                  1.197,              0.0015594,              0.0015594,              0.0015594
                     92,                 1.5923,                 1.4422,                 1.1082,                0.74064,                0.68978,                0.72719,                0.28973,                 1.9779,                 1.2963,                 1.1586,              0.0015545,              0.0015545,              0.0015545
