                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.4654,                 1.1201,                 1.1868,                0.68802,                0.65815,                0.69547,                0.35929,                 1.5153,                 1.1359,                 1.3076,              0.0011098,              0.0011098,              0.0011098
                     48,                  1.444,                 1.0465,                 1.1685,                0.67115,                0.66292,                0.69272,                0.35838,                 1.5303,                 1.1911,                 1.3105,                0.00109,                0.00109,                0.00109
                     49,                 1.4322,                0.99967,                 1.1603,                0.70326,                0.69343,                0.73288,                0.38095,                  1.492,                 1.1364,                 1.2776,              0.0010702,              0.0010702,              0.0010702
                     50,                 1.4408,                0.99063,                 1.1755,                0.69361,                0.67883,                0.71399,                 0.3562,                 1.5253,                 1.1412,                 1.2865,              0.0010504,              0.0010504,              0.0010504
                     51,                 1.4384,                  1.028,                 1.1737,                0.72097,                0.69343,                0.74747,                0.39602,                 1.4589,                 1.1253,                 1.2754,              0.0010306,              0.0010306,              0.0010306
                     52,                 1.4209,                 0.9882,                 1.1753,                0.71019,                0.67972,                0.71707,                 0.3562,                 1.5502,                 1.1356,                 1.2948,              0.0010109,              0.0010109,              0.0010109
                     53,                 1.4416,                 1.0034,                 1.1814,                0.68045,                0.63625,                0.68699,                0.35247,                 1.5286,                  1.157,                 1.2782,             0.00099108,             0.00099108,             0.00099108
                     54,                 1.4246,                  1.019,                 1.1561,                0.72771,                0.67762,                0.73756,                0.38669,                 1.4908,                 1.1103,                 1.2799,             0.00097129,             0.00097129,             0.00097129
                     55,                 1.3942,                0.96975,                 1.1766,                0.69306,                  0.691,                0.73287,                0.38148,                 1.4822,                 1.1225,                 1.2732,             0.00095151,             0.00095151,             0.00095151
                     56,                 1.4498,                 1.0585,                 1.1847,                0.70654,                0.68735,                0.72659,                0.37061,                 1.5557,                 1.1313,                 1.2979,             0.00093173,             0.00093173,             0.00093173
                     57,                 1.3684,                0.95012,                 1.1591,                0.75704,                0.65957,                0.74301,                 0.3943,                 1.5191,                 1.1307,                 1.2993,             0.00091195,             0.00091195,             0.00091195
                     58,                  1.362,                 0.9532,                 1.1605,                0.68551,                 0.6603,                0.69709,                0.35285,                 1.5454,                 1.2286,                 1.2963,             0.00089216,             0.00089216,             0.00089216
                     59,                 1.4598,                0.98321,                 1.1929,                0.72287,                0.66667,                0.69981,                0.36103,                 1.5216,                 1.1651,                 1.2882,             0.00087238,             0.00087238,             0.00087238
                     60,                 1.3968,                0.96063,                 1.1688,                0.69964,                0.68978,                0.71611,                0.35581,                 1.5244,                 1.1434,                 1.2774,              0.0008526,              0.0008526,              0.0008526
                     61,                 1.4168,                0.95048,                 1.1536,                0.70924,                0.69586,                0.74019,                0.38777,                 1.4877,                 1.1698,                 1.2728,             0.00083281,             0.00083281,             0.00083281
                     62,                 1.4323,                0.99246,                 1.1534,                0.74987,                0.70026,                0.76097,                0.40277,                 1.4803,                 1.0673,                 1.2702,             0.00081303,             0.00081303,             0.00081303
                     63,                 1.3979,                0.94637,                 1.1673,                0.69658,                  0.691,                 0.7264,                0.36613,                 1.5399,                 1.1118,                 1.2896,             0.00079325,             0.00079325,             0.00079325
                     64,                 1.3858,                0.96832,                 1.1621,                 0.7256,                0.69164,                 0.7433,                0.40032,                 1.4616,                 1.0855,                 1.2739,             0.00077347,             0.00077347,             0.00077347
                     65,                 1.3776,                 0.9502,                 1.1815,                0.70655,                0.71168,                0.74506,                0.39989,                 1.4823,                 1.0837,                  1.291,             0.00075368,             0.00075368,             0.00075368
                     66,                 1.3888,                0.96494,                 1.1762,                0.70449,                0.67575,                0.72564,                0.37723,                 1.4888,                 1.1431,                 1.2852,              0.0007339,              0.0007339,              0.0007339
                     67,                 1.3964,                0.94271,                 1.1712,                0.71558,                0.72538,                0.75143,                0.39677,                 1.4646,                 1.0725,                 1.2677,             0.00071412,             0.00071412,             0.00071412
                     68,                 1.3677,                0.92216,                 1.1646,                0.74257,                0.70681,                0.76437,                0.41093,                 1.4451,                 1.0136,                 1.2515,             0.00069434,             0.00069434,             0.00069434
                     69,                  1.375,                0.92698,                  1.154,                0.70524,                0.68491,                0.74348,                0.39441,                 1.4667,                 1.0191,                 1.2611,             0.00067455,             0.00067455,             0.00067455
                     70,                 1.3561,                0.90783,                 1.1395,                0.70062,                0.74818,                0.76343,                0.41671,                 1.4282,                 1.0093,                 1.2659,             0.00065477,             0.00065477,             0.00065477
