                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 0.8665,                0.64525,                  1.023,                0.75333,                0.72141,                0.77662,                0.42772,                0.99065,                0.80466,                 1.1333,             0.00054084,             0.00054084,             0.00054084
                     77,                0.89222,                0.66849,                 1.0115,                0.73951,                0.72263,                0.76735,                0.41664,                 1.0035,                0.85032,                 1.1455,             0.00052112,             0.00052112,             0.00052112
                     78,                0.88857,                0.65888,                 1.0092,                0.76796,                0.72871,                0.77758,                0.41101,                 1.0171,                 0.8279,                 1.1481,              0.0005014,              0.0005014,              0.0005014
                     79,                 0.8737,                0.66388,                0.98625,                0.77637,                0.74088,                0.79654,                0.43085,                 0.9937,                0.78076,                 1.1305,             0.00048168,             0.00048168,             0.00048168
                     80,                 0.8823,                0.66001,                0.98706,                0.76006,                0.73603,                  0.782,                0.42918,                0.99003,                0.80518,                 1.1359,             0.00046196,             0.00046196,             0.00046196
                     81,                 0.8785,                0.65754,                0.99104,                 0.7261,                0.74818,                0.78247,                0.42736,                0.98891,                0.81651,                 1.1383,             0.00044225,             0.00044225,             0.00044225
                     82,                0.86667,                0.63314,                0.99886,                0.75558,                 0.7371,                0.78554,                0.43005,                0.97791,                0.82361,                 1.1358,             0.00042253,             0.00042253,             0.00042253
                     83,                 0.8584,                0.65243,                 0.9847,                 0.7588,                0.73966,                0.78716,                0.43397,                  0.989,                0.78835,                 1.1388,             0.00040281,             0.00040281,             0.00040281
                     84,                 0.8654,                0.64773,                 1.0049,                0.73921,                0.73966,                0.78171,                0.43059,                 0.9918,                0.80064,                  1.141,             0.00038309,             0.00038309,             0.00038309
                     85,                0.87729,                0.65472,                 1.0177,                0.75941,                0.73844,                0.78673,                0.43101,                0.99753,                0.82761,                  1.144,             0.00036337,             0.00036337,             0.00036337
                     86,                0.86208,                0.64877,                0.97684,                0.74671,                0.76277,                0.79523,                0.43743,                0.98452,                0.79753,                  1.127,             0.00034365,             0.00034365,             0.00034365
                     87,                0.85671,                0.63684,                0.98855,                0.73428,                0.75426,                0.78407,                 0.4301,                0.97642,                 0.8015,                 1.1304,             0.00032394,             0.00032394,             0.00032394
                     88,                0.85246,                0.63598,                0.98837,                0.74659,                0.76344,                0.79266,                0.43992,                 0.9631,                0.77866,                 1.1267,             0.00030422,             0.00030422,             0.00030422
                     89,                0.85561,                 0.6418,                0.99714,                0.75147,                0.74696,                0.78491,                0.43237,                0.98285,                0.76823,                 1.1319,              0.0002845,              0.0002845,              0.0002845
                     90,                 0.8691,                0.63745,                0.99799,                0.76251,                0.72749,                0.78476,                0.43444,                0.98349,                0.79479,                 1.1252,             0.00026478,             0.00026478,             0.00026478
                     91,                0.84538,                0.62077,                0.98345,                0.76766,                0.74209,                 0.7879,                 0.4311,                0.99143,                0.75729,                 1.1372,             0.00024506,             0.00024506,             0.00024506
                     92,                0.83079,                0.61333,                 0.9895,                0.78981,                0.72628,                0.79191,                0.43796,                0.98721,                0.79171,                 1.1359,             0.00022534,             0.00022534,             0.00022534
                     93,                0.82787,                0.61513,                      1,                 0.7402,                0.76399,                0.79285,                0.43898,                0.98958,                0.78212,                 1.1346,             0.00020563,             0.00020563,             0.00020563
                     94,                0.81951,                0.60259,                 1.0014,                0.78135,                0.74088,                0.80258,                0.44784,                0.97532,                0.76593,                 1.1315,             0.00018591,             0.00018591,             0.00018591
                     95,                0.82364,                0.59181,                0.97886,                0.77016,                0.72871,                0.78593,                0.43246,                0.99336,                0.77879,                 1.1364,             0.00016619,             0.00016619,             0.00016619
                     96,                0.81538,                0.58477,                0.99392,                0.77093,                0.73723,                0.78539,                0.43318,                0.98717,                0.75923,                 1.1295,             0.00014647,             0.00014647,             0.00014647
                     97,                0.81759,                0.59441,                0.98628,                0.76838,                0.74818,                0.79395,                0.44242,                0.97537,                0.75271,                 1.1302,             0.00012675,             0.00012675,             0.00012675
                     98,                0.80381,                0.58525,                 0.9946,                0.76005,                0.74818,                0.79323,                0.44332,                0.98271,                0.74808,                 1.1311,             0.00010703,             0.00010703,             0.00010703
                     99,                0.81195,                0.58916,                0.98673,                0.76426,                0.74453,                0.79497,                0.44453,                0.97685,                 0.7567,                 1.1346,             8.7315e-05,             8.7315e-05,             8.7315e-05
                    100,                0.80801,                0.58142,                0.99116,                0.78102,                0.73844,                0.79479,                0.44478,                0.97766,                0.76125,                 1.1305,             6.7597e-05,             6.7597e-05,             6.7597e-05
