                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.5725,                0.98949,                 1.0087,                0.72704,                0.73723,                0.75998,                0.38389,                 1.7469,                 1.1732,                 1.1526,              0.0014324,              0.0014324,              0.0014324
                     46,                 1.5432,                 0.9722,                0.98523,                0.75155,                0.72866,                0.77462,                0.41543,                 1.6762,                 1.1258,                 1.1384,              0.0014192,              0.0014192,              0.0014192
                     47,                 1.5567,                0.98601,                0.99756,                0.73745,                0.74331,                0.76618,                0.40644,                 1.6857,                 1.0838,                 1.1386,               0.001406,               0.001406,               0.001406
                     48,                  1.593,                 0.9948,                  1.004,                0.73154,                0.74818,                0.77166,                0.40691,                 1.6947,                 1.1253,                  1.144,              0.0013928,              0.0013928,              0.0013928
                     49,                 1.5776,                 1.0303,                0.99587,                0.73099,                0.73358,                  0.767,                0.36677,                 1.7756,                 1.1356,                 1.1446,              0.0013796,              0.0013796,              0.0013796
                     50,                 1.5635,                0.99043,                0.99938,                0.77907,                0.72993,                0.78339,                0.42777,                 1.6522,                 1.0687,                 1.1189,              0.0013664,              0.0013664,              0.0013664
                     51,                 1.5432,                0.93995,                 1.0025,                0.76915,                0.73366,                0.77601,                0.42247,                 1.6455,                 1.1021,                 1.1259,              0.0013532,              0.0013532,              0.0013532
                     52,                 1.5617,                 1.0046,                0.99965,                0.75749,                0.75547,                0.79082,                0.42752,                 1.6277,                 1.0451,                 1.1057,                0.00134,                0.00134,                0.00134
                     53,                 1.5284,                0.96095,                 1.0052,                0.71881,                0.72871,                0.76012,                0.37808,                 1.7422,                 1.1057,                 1.1431,              0.0013268,              0.0013268,              0.0013268
                     54,                 1.5628,                 0.9856,                 1.0105,                 0.7731,                0.77514,                0.80276,                0.44045,                 1.6258,                 1.0929,                 1.1246,              0.0013136,              0.0013136,              0.0013136
                     55,                 1.5258,                0.96577,                0.99721,                0.77231,                0.74818,                0.79339,                 0.4336,                 1.6642,                  1.056,                 1.1495,              0.0013004,              0.0013004,              0.0013004
                     56,                 1.5485,                0.96199,                0.98359,                0.75455,                0.73358,                0.77594,                  0.418,                 1.6966,                 1.0744,                 1.1369,              0.0012872,              0.0012872,              0.0012872
                     57,                 1.5329,                0.97648,                 1.0081,                 0.7419,                0.73844,                0.77515,                0.42143,                 1.6451,                 1.0794,                 1.1122,               0.001274,               0.001274,               0.001274
                     58,                 1.5127,                0.95744,                  1.003,                0.75574,                0.69465,                  0.753,                0.40234,                 1.6725,                  1.125,                 1.1374,              0.0012608,              0.0012608,              0.0012608
                     59,                 1.5203,                0.99717,                0.99385,                0.78044,                0.72749,                0.79441,                0.43397,                 1.6287,                 1.0387,                 1.1038,              0.0012476,              0.0012476,              0.0012476
                     60,                 1.5111,                0.95114,                0.99652,                0.78043,                0.71168,                0.77921,                0.43489,                 1.6351,                 1.0895,                 1.1171,              0.0012344,              0.0012344,              0.0012344
                     61,                   1.53,                0.98371,                0.97522,                0.76294,                0.77132,                0.80596,                0.43734,                 1.6531,                  1.052,                 1.1334,              0.0012212,              0.0012212,              0.0012212
